offset unicorr gausscorr
416740 0.248461 0.00145446
416760 0.248735 -0.00214615
416780 0.248644 -0.00289189
416800 0.248547 -0.00142147
416820 0.248436 0.00136148
416840 0.248724 -0.00419377
416860 0.249172 -0.0023369
416880 0.24885 0.00119405
416900 0.248996 0.000290176
416920 0.248043 0.00385404
416940 0.248847 0.00296345
416960 0.248411 0.000894296
416980 0.248649 0.000205698
417000 0.248647 -0.00621439
417020 0.24853 -0.00211318
417040 0.248551 -0.00152194
417060 0.248996 -0.000709815
417080 0.248385 0.00277063
417100 0.248611 0.000935431
417120 0.248587 -0.00226574
417140 0.248962 0.000387964
417160 0.24904 0.000587543
417180 0.248743 -0.00175606
417200 0.24881 0.000791362
417220 0.248441 -0.00469641
417240 0.249086 0.00214377
417260 0.248983 0.00502325
417280 0.24839 0.00232881
417300 0.249063 0.00178266
417320 0.248657 0.00757476
417340 0.248766 -0.00223758
417360 0.248999 0.00216841
417380 0.24833 0.00591498
417400 0.248588 -0.00372971
417420 0.24874 0.00460228
417440 0.248503 -0.00203021
417460 0.248886 6.36153e-05
417480 0.248211 -0.0047023
417500 0.24909 0.00564514
417520 0.248625 0.00317487
417540 0.248693 -0.000100854
417560 0.248803 -0.00219425
417580 0.249062 0.000503604
417600 0.248698 -0.0013674
417620 0.248423 -0.00299645
417640 0.248462 0.000797454
417660 0.248884 -0.00142077
417680 0.248715 0.00429782
417700 0.248633 -0.00218866
417720 0.248984 -0.00260682
417740 0.24852 -0.0010764
417760 0.248947 0.00205582
417780 0.248618 -0.00147333
417800 0.248871 -0.00435297
417820 0.249014 0.00195881
417840 0.248674 -0.00540013
417860 0.248812 -0.00214971
417880 0.248287 0.000652204
417900 0.248646 0.00300414
417920 0.248665 0.000818666
417940 0.248163 0.00116297
417960 0.248647 -0.000732316
417980 0.248683 0.00810853
418000 0.248365 -0.000643302
418020 0.248589 0.0012299
418040 0.24897 -0.00294001
418060 0.248232 -0.00194705
418080 0.24901 -0.00384906
418100 0.248933 0.00286011
418120 0.248092 -0.000888003
418140 0.248798 -0.000239187
418160 0.248686 -0.00302223
418180 0.248502 0.00344746
418200 0.248652 -0.00585484
418220 0.248635 0.00149698
418240 0.248652 -5.56781e-05
418260 0.2491 0.00774345
418280 0.248846 1.67163e-05
418300 0.248688 0.000536125
418320 0.248871 0.000618844
418340 0.2487 0.00933616
418360 0.248645 5.45796e-05
418380 0.248571 0.00169333
418400 0.248918 -0.00023046
418420 0.248641 0.000758659
418440 0.248043 -0.00288354
418460 0.248346 0.0060589
418480 0.248209 -0.00145927
418500 0.248452 0.00341774
418520 0.24892 0.00318735
418540 0.248772 -0.00159102
418560 0.24875 -0.0034157
418580 0.24807 0.00296574
418600 0.248219 0.00426422
418620 0.248991 -0.00209148
418640 0.248208 0.00182545
418660 0.248496 0.00498679
418680 0.248925 -0.000140558
418700 0.248875 0.00321044
418720 0.248747 -9.97321e-05
418740 0.249291 -0.00358619
418760 0.248206 -0.00125334
418780 0.249121 0.00299507
418800 0.248387 0.00127758
418820 0.248793 0.0023844
418840 0.248511 -0.000517771
418860 0.248951 -0.00509829
418880 0.248774 0.00115326
418900 0.248545 -0.00110227
418920 0.248881 -0.00111337
418940 0.248759 7.89909e-05
418960 0.248905 0.00348668
418980 0.24916 0.00528569
419000 0.248318 -0.00380437
419020 0.248681 -0.00326374
419040 0.248588 0.00325698
419060 0.249407 0.000806522
419080 0.249037 -0.00178883
419100 0.248913 0.00487805
419120 0.248609 0.0010072
419140 0.248943 -0.000854968
419160 0.248374 0.00586589
419180 0.248434 0.00311189
419200 0.248704 0.0018696
419220 0.248772 -0.000886966
419240 0.248938 -0.000464114
419260 0.248702 -0.00515896
419280 0.24914 -0.00336385
419300 0.248954 -0.00198411
419320 0.248247 0.00646122
419340 0.248732 0.00159128
419360 0.248562 -0.00599914
419380 0.248579 -0.000470305
419400 0.248616 -0.0078418
419420 0.249275 -0.000124741
419440 0.248427 0.00504491
419460 0.248885 -0.00439794
419480 0.24825 0.00536015
419500 0.248708 -0.0048847
419520 0.2481 -0.00304246
419540 0.249062 0.000432651
419560 0.248823 -0.00100167
419580 0.24819 0.000842867
419600 0.248908 0.00282199
419620 0.248825 0.000693446
419640 0.249029 0.00244495
419660 0.248519 0.00455669
419680 0.248651 0.00194634
419700 0.248657 0.00235114
419720 0.248448 -0.00573745
419740 0.248431 0.00306258
419760 0.248801 -0.00368177
419780 0.248709 0.00733713
419800 0.249096 -0.00082508
419820 0.24871 0.00169862
419840 0.248742 0.00167759
419860 0.248716 -0.00308689
419880 0.2485 0.00150113
419900 0.248938 0.0031757
419920 0.248877 0.00324521
419940 0.248595 0.00752792
419960 0.248357 0.00389985
419980 0.24835 -0.00160104
420000 0.248377 -0.00492939
420020 0.248622 0.000885945
420040 0.248538 -0.0013519
420060 0.249024 -0.00257017
420080 0.248427 0.000760751
420100 0.248432 -0.00135058
420120 0.248772 -7.87296e-05
420140 0.248322 0.00535113
420160 0.248816 -0.00251742
420180 0.248598 -0.00305202
420200 0.248847 -0.00570651
420220 0.2487 -0.00214644
420240 0.248376 -0.00521344
420260 0.248691 -0.00517287
420280 0.248806 0.00312944
420300 0.248692 -0.00120826
420320 0.248766 -0.00224135
420340 0.248312 0.00145609
420360 0.248828 -0.003885
420380 0.248618 0.0054983
420400 0.248802 -0.000623245
420420 0.248594 -0.000355217
420440 0.248594 -0.00126602
420460 0.248401 -0.00452838
420480 0.249185 0.00486303
420500 0.248656 9.87517e-05
420520 0.248733 0.00276476
420540 0.248748 -0.00120984
420560 0.249149 0.00104286
420580 0.24816 -0.00155731
420600 0.248582 -0.00138495
420620 0.248571 0.000732836
420640 0.248443 0.00026482
420660 0.248245 0.000219169
420680 0.248879 0.00187533
420700 0.248564 -0.000839194
420720 0.248563 0.00269756
420740 0.248627 0.00548175
420760 0.248326 0.000745645
420780 0.248717 -0.00204556
420800 0.248611 -0.00612699
420820 0.248473 -0.000622136
420840 0.248796 0.000200319
420860 0.248479 -0.0046765
420880 0.248187 0.000998241
420900 0.248758 0.00100981
420920 0.24883 -0.00206231
420940 0.248444 -0.00241826
420960 0.248538 -0.00241892
420980 0.248661 0.000393136
421000 0.248735 -0.00616043
421020 0.248723 0.00497474
421040 0.248349 0.0121178
421060 0.248841 0.00501241
421080 0.248829 0.00113961
421100 0.248427 -0.00252649
421120 0.248664 0.00258483
421140 0.248404 -0.00244918
421160 0.248208 -0.000367203
421180 0.248434 0.00100084
421200 0.248517 -0.000132963
421220 0.248263 -0.00267315
421240 0.248112 -0.00185386
421260 0.248571 -0.00166527
421280 0.248599 0.00207993
421300 0.248231 -0.00319745
421320 0.248581 0.00159904
421340 0.248693 -0.00369712
421360 0.248414 0.000889022
421380 0.24827 0.00190018
421400 0.248854 0.00388085
421420 0.248868 0.00504948
421440 0.249255 -0.000179465
421460 0.248592 0.00417749
421480 0.248622 -0.00452497
421500 0.248844 -0.00322798
421520 0.24838 0.0035964
421540 0.248293 -0.000621018
421560 0.248382 -0.00113964
421580 0.248304 -0.00422016
421600 0.248452 -0.000705616
421620 0.248645 0.00302305
421640 0.248524 -0.00113218
421660 0.249227 0.00742227
421680 0.248638 -0.0078853
421700 0.248614 0.00394218
421720 0.248719 -0.00185457
421740 0.248812 -0.000469153
421760 0.24856 -0.00172441
421780 0.248397 0.000165848
421800 0.24869 -0.00254133
421820 0.249006 -0.00646748
421840 0.248596 0.00249288
421860 0.249022 0.00455152
421880 0.248831 -0.00196778
421900 0.24901 0.00276699
421920 0.248389 -0.000185755
421940 0.248968 -0.00746256
421960 0.24827 -0.00352717
421980 0.248737 -0.00235871
422000 0.248861 -0.000466245
422020 0.248708 -0.00334533
422040 0.249138 0.00216776
422060 0.248691 0.00398616
422080 0.24786 -0.00363302
422100 0.248697 -0.00248117
422120 0.248499 0.000104747
422140 0.248748 0.00119114
422160 0.249081 -0.000670783
422180 0.248671 -0.00166715
422200 0.249333 -0.00132046
422220 0.248503 -0.000178082
422240 0.248899 0.00171853
422260 0.248625 0.000697099
422280 0.248627 0.00143066
422300 0.248138 -0.0064184
422320 0.24885 -0.00344674
422340 0.249074 0.000637041
422360 0.248725 -0.00288004
422380 0.248712 -0.00605492
422400 0.248091 -0.00424357
422420 0.248325 0.00476114
422440 0.247977 0.00352558
422460 0.248623 0.000252556
422480 0.248852 0.00385723
422500 0.24826 0.00395057
422520 0.24843 -0.00455643
422540 0.248365 0.000597038
422560 0.2483 -0.000727707
422580 0.248332 -0.00366998
422600 0.24869 -0.00322225
422620 0.247929 0.0011181
422640 0.249047 0.0027588
422660 0.248544 0.00289211
422680 0.248156 0.00497699
422700 0.248691 0.00259057
422720 0.248752 0.0039322
422740 0.248497 -0.00205621
422760 0.24834 0.00258428
422780 0.248554 -0.00109876
422800 0.247987 0.00198206
422820 0.248756 -0.00154346
422840 0.248305 0.00345058
422860 0.24831 -0.00236807
422880 0.247995 -0.00329955
422900 0.248505 -0.00302312
422920 0.248743 -0.00298139
422940 0.248575 -0.00485075
422960 0.2483 0.00154322
422980 0.248543 -0.00499325
423000 0.248316 0.00131955
423020 0.248426 -0.000158316
423040 0.248947 -0.00216726
423060 0.248555 -0.0027442
423080 0.248547 0.00160718
423100 0.248161 -0.000230404
423120 0.248172 -0.00301798
423140 0.248762 -0.00144661
423160 0.248132 -0.00215062
423180 0.249036 0.00436482
423200 0.248857 0.00169922
423220 0.248255 0.00468649
423240 0.248239 -0.00069145
423260 0.248622 -0.00126624
423280 0.248382 -0.00143153
423300 0.248366 -0.000665851
423320 0.248542 0.000108854
423340 0.248619 0.00153888
423360 0.249054 0.00102416
423380 0.249066 0.00492146
423400 0.248392 0.00804001
423420 0.248681 -0.00444815
423440 0.248303 -0.000547274
423460 0.24874 -0.00322492
423480 0.248761 -0.00395744
423500 0.248779 0.00135947
423520 0.248247 0.00691488
423540 0.248676 0.00202
423560 0.248691 -0.00691385
423580 0.248386 0.000857438
423600 0.248712 -0.00277001
423620 0.248384 0.0036053
423640 0.248812 -0.00255756
423660 0.248395 -0.00308196
423680 0.248577 0.00255746
423700 0.248595 0.00153933
423720 0.248397 -0.00205904
423740 0.248086 -0.00232075
423760 0.249114 -0.00297195
423780 0.248317 0.00071684
423800 0.248507 0.00236937
423820 0.248989 -0.00527743
423840 0.248966 0.00269615
423860 0.248712 -0.0052672
423880 0.249113 0.00418765
423900 0.248483 0.00547772
423920 0.248446 -0.00324527
423940 0.248286 0.000380291
423960 0.248425 0.000290412
423980 0.248581 -0.00181243
424000 0.248454 -0.00197693
424020 0.248221 0.00400895
424040 0.248513 -0.0010533
424060 0.248587 -0.0013702
424080 0.248461 -0.00276877
424100 0.248371 -0.00600649
424120 0.248057 -0.000286738
424140 0.248276 0.0010344
424160 0.249124 0.0019457
424180 0.248692 0.00397885
424200 0.248595 0.000603909
424220 0.248712 0.00250095
424240 0.248113 0.00264985
424260 0.248664 -0.000381129
424280 0.248925 -0.00183317
424300 0.248405 0.0017697
424320 0.248332 0.00134173
424340 0.248216 0.00518505
424360 0.248137 0.00174378
424380 0.248428 -0.00426077
424400 0.248361 0.00433569
424420 0.248771 0.00122402
424440 0.248551 0.00309793
424460 0.248142 0.00265776
424480 0.248138 -0.00229964
424500 0.24841 -0.00634471
424520 0.248772 -0.00640407
424540 0.248642 -0.00142494
424560 0.248407 -0.00121721
424580 0.248036 0.00313837
424600 0.248054 -0.00112263
424620 0.24858 0.00407023
424640 0.248368 0.00101308
424660 0.24899 -0.00429377
424680 0.24875 0.00769332
424700 0.248309 -0.00163796
424720 0.248374 -0.0029934
424740 0.248338 -0.00166868
424760 0.248653 -0.00184447
424780 0.248997 -0.0034009
424800 0.247737 -0.00160105
424820 0.248732 -0.00244514
424840 0.248245 -0.00745775
424860 0.248268 -0.00618824
424880 0.248144 -0.00614875
424900 0.249156 -0.00326152
424920 0.248435 0.00107907
424940 0.248693 0.00198735
424960 0.248861 -0.00148914
424980 0.248903 -0.000925666
425000 0.248653 0.00402312
425020 0.24873 -0.0015584
425040 0.24866 -0.00225721
425060 0.248862 -0.00318967
425080 0.248562 0.0026644
425100 0.248477 0.00306591
425120 0.248545 -0.000888784
425140 0.248674 0.00193057
425160 0.248359 -0.00476281
425180 0.248532 0.00373147
425200 0.248223 0.000987386
425220 0.248292 -0.00415331
425240 0.248649 -0.00504551
425260 0.248452 -0.00509915
425280 0.249052 0.00226295
425300 0.248842 0.00185067
425320 0.248568 0.000251707
425340 0.248417 -0.00371362
425360 0.248424 0.00374095
425380 0.248552 -0.00239641
425400 0.248891 0.00124484
425420 0.24854 -0.000204041
425440 0.248864 -0.000825622
425460 0.248696 -0.00399689
425480 0.248918 -0.00194417
425500 0.248827 0.00444021
425520 0.248877 0.000369843
425540 0.248316 0.00496017
425560 0.24865 0.00460305
425580 0.248533 0.0061957
425600 0.248187 -0.000431314
425620 0.248817 0.0056055
425640 0.248458 -0.00161818
425660 0.249129 0.000769372
425680 0.248785 -0.00406576
425700 0.24888 -0.00147888
425720 0.248678 -0.000200083
425740 0.248579 -0.00178322
425760 0.248737 -0.00258512
425780 0.248682 0.00140192
425800 0.248625 0.00275336
425820 0.249025 0.00453206
425840 0.248441 0.000315535
425860 0.248402 0.0048007
425880 0.248378 -0.00275471
425900 0.248427 0.000413341
425920 0.248741 -0.00165316
425940 0.248532 0.000840384
425960 0.248326 0.00385602
425980 0.248473 0.00140879
426000 0.248605 0.00362436
426020 0.248574 -0.00033525
426040 0.248904 -0.00312027
426060 0.248756 0.00787763
426080 0.248519 0.00618264
426100 0.248625 -0.000713987
426120 0.24781 0.00104792
426140 0.247943 0.0018156
426160 0.248396 0.00123919
426180 0.248578 0.00193245
426200 0.24855 0.005263
426220 0.248339 0.00576632
426240 0.248399 0.000181902
426260 0.248989 -0.00333566
426280 0.248366 0.00159202
426300 0.248694 -0.00157588
426320 0.248724 -0.00700886
426340 0.248274 0.00555232
426360 0.249038 -0.0063643
426380 0.247985 0.00898448
426400 0.24861 0.000138531
426420 0.248502 0.000464393
426440 0.248263 0.00219753
426460 0.24876 0.00366018
426480 0.248691 -0.00623666
426500 0.248618 0.00342693
426520 0.24868 0.00425346
426540 0.248366 -0.00678919
426560 0.249035 -0.00209081
426580 0.248774 0.00551525
426600 0.248729 0.00275804
426620 0.248683 0.00464136
426640 0.247789 0.004702
426660 0.247815 0.00196872
426680 0.248399 -0.00524875
426700 0.249001 0.00468121
426720 0.248973 -0.00110375
426740 0.248367 0.00216189
426760 0.248774 -0.00455012
426780 0.248445 -0.000413125
426800 0.248235 -0.00404845
426820 0.248411 -0.002713
426840 0.248367 0.00107369
426860 0.248874 0.000482308
426880 0.248414 -0.00735164
426900 0.248925 -5.95965e-05
426920 0.248793 -0.0046969
426940 0.248626 -0.000116175
426960 0.248626 -5.40741e-05
426980 0.248097 -0.00610728
427000 0.248495 0.000843815
427020 0.24848 0.00152706
427040 0.248528 -0.00302637
427060 0.248009 -0.00387741
427080 0.248118 -0.00110453
427100 0.24866 0.00167897
427120 0.248919 -0.00124273
427140 0.248382 0.00344786
427160 0.248185 0.00160576
427180 0.247692 -0.00226023
427200 0.248141 -0.00346213
427220 0.248273 0.00164828
427240 0.248141 -0.00489099
427260 0.248705 -0.00460529
427280 0.248279 0.0018035
427300 0.248172 0.00446548
427320 0.248408 0.00169401
427340 0.248545 -0.00293827
427360 0.248589 -0.00176256
427380 0.24906 -0.00530238
427400 0.248275 0.00178493
427420 0.248931 0.00147955
427440 0.248311 -0.00117133
427460 0.248782 -0.00308389
427480 0.24862 0.00604327
427500 0.248494 -0.00579035
427520 0.248195 0.00144357
427540 0.248603 -0.00104714
427560 0.248973 -0.00633838
427580 0.248397 0.000313014
427600 0.248297 -0.00324993
427620 0.248416 -0.00223331
427640 0.247836 0.0051713
427660 0.248449 -0.000394206
427680 0.24807 0.000168178
427700 0.248452 0.000767271
427720 0.248252 0.000593278
427740 0.248241 0.00176231
427760 0.24837 8.96177e-05
427780 0.248076 -0.000691015
427800 0.248764 -0.00105207
427820 0.248646 -0.00234173
427840 0.248346 0.00024493
427860 0.247926 -0.00177992
427880 0.248803 0.00123007
427900 0.248766 -0.00548233
427920 0.248048 0.000342355
427940 0.248252 0.00182536
427960 0.248307 0.00668539
427980 0.248596 0.00556144
428000 0.248675 0.00743792
428020 0.248563 -0.00187676
428040 0.248284 -0.00144621
428060 0.248448 -0.00214656
428080 0.248405 -0.00508459
428100 0.248311 -0.0012869
428120 0.248117 0.0033912
428140 0.248723 -0.0050018
428160 0.24861 -0.00264901
428180 0.248322 -0.00353544
428200 0.248681 0.00390622
428220 0.247628 0.00298682
428240 0.247948 0.00145253
428260 0.248747 0.00120543
428280 0.248728 0.000408379
428300 0.248274 -0.00150986
428320 0.248892 -0.00290097
428340 0.248456 -0.000302276
428360 0.248693 -0.00536209
428380 0.248631 0.00587406
428400 0.248822 -0.00832065
428420 0.24823 -0.00170786
428440 0.248628 -0.00162345
428460 0.248721 -0.00220847
428480 0.248312 0.00403666
428500 0.248183 -0.000880612
428520 0.248075 0.00185866
428540 0.248116 -0.000693973
428560 0.248098 0.000231851
428580 0.248253 -0.00177484
428600 0.248621 -0.00448558
428620 0.247756 -0.0032404
428640 0.248616 -0.000816999
428660 0.248177 -0.000795533
428680 0.248341 -0.00506656
428700 0.248268 0.000347279
428720 0.24856 0.00438882
428740 0.248327 -0.00477531
428760 0.248159 0.00436536
428780 0.248201 6.97101e-05
428800 0.248363 -0.000771186
428820 0.248679 -0.000248418
428840 0.248481 0.00124174
428860 0.247835 -0.00110066
428880 0.24809 0.00388832
428900 0.248388 0.0062112
428920 0.247864 0.00433183
428940 0.248284 0.00538795
428960 0.248577 -0.00525927
428980 0.247957 0.00102304
429000 0.24827 0.000704644
429020 0.248095 -0.00661917
429040 0.248618 -0.00388114
429060 0.248588 0.000983062
429080 0.248399 0.00728353
429100 0.24782 -0.0071436
429120 0.248564 0.00214299
429140 0.247887 -0.00365116
429160 0.24846 -0.00105282
429180 0.248085 -0.00514536
429200 0.248533 -2.51669e-06
429220 0.248518 -0.00297646
429240 0.248275 -0.00525782
429260 0.248259 0.00212455
429280 0.248362 0.00064501
429300 0.24798 0.00270478
429320 0.248589 -0.00149164
429340 0.248665 -0.00180093
429360 0.248543 0.00336387
429380 0.248285 0.00257162
429400 0.248899 0.001991
429420 0.248212 0.00292209
429440 0.24828 0.00321136
429460 0.248111 -0.00176197
429480 0.248438 0.000325148
429500 0.248329 -0.00256175
429520 0.248023 0.00125484
429540 0.248478 0.00227566
429560 0.247847 0.000509523
429580 0.248093 -0.000410361
429600 0.248586 -0.00427327
429620 0.247979 -0.00107067
429640 0.248232 -0.00546328
429660 0.248128 -0.00206623
429680 0.248428 -0.00477605
429700 0.248509 0.00529101
429720 0.248718 -0.000395342
429740 0.248865 0.0029157
429760 0.247927 -0.00642594
429780 0.248431 -0.00265397
429800 0.248282 -0.000881727
429820 0.248425 0.00545099
429840 0.248536 0.000591323
429860 0.248768 0.00044283
429880 0.248513 0.0020222
429900 0.248787 0.00248446
429920 0.248718 2.16518e-06
429940 0.248399 -0.00232745
429960 0.248307 0.00430247
429980 0.248258 0.00163354
430000 0.248412 0.00174091
430020 0.248614 -0.00289375
430040 0.249189 -0.000880341
430060 0.248116 -0.00270957
430080 0.248847 0.00402215
430100 0.248216 -0.00291676
430120 0.247982 -0.00410458
430140 0.24801 0.000182515
430160 0.248897 -0.00182787
430180 0.2486 0.00142631
430200 0.248513 -0.00210535
430220 0.248456 -0.00436588
430240 0.248664 0.0028491
430260 0.249073 0.00131796
430280 0.248197 0.00773393
430300 0.247834 0.00395821
430320 0.249115 0.00294504
430340 0.248301 -0.00137178
430360 0.248812 -0.00147681
430380 0.248545 8.32068e-05
430400 0.247692 0.00279638
430420 0.248211 -0.000817999
430440 0.248486 -0.00383084
430460 0.24823 0.00459429
430480 0.248444 -0.000474353
430500 0.248679 -0.00405034
430520 0.248473 -0.0045472
430540 0.248664 -0.000160077
430560 0.248517 0.00537818
430580 0.24844 -0.00334434
430600 0.248232 -0.00338402
430620 0.24795 0.00274789
430640 0.248392 0.00495799
430660 0.248473 0.000303525
430680 0.248553 -0.000264481
430700 0.247917 -0.00251922
430720 0.248483 -0.00108151
430740 0.248563 0.00254474
430760 0.248664 -0.00292758
430780 0.24873 0.00254623
430800 0.248922 0.00785974
430820 0.248507 0.00164964
430840 0.248457 -0.00174396
430860 0.248474 0.00499551
430880 0.249223 -0.00310545
430900 0.248518 0.00261547
430920 0.249256 0.0032537
430940 0.248248 -0.00252154
430960 0.248651 -0.00103762
430980 0.24796 0.00526129
431000 0.24885 0.00764947
431020 0.248177 0.00424126
431040 0.248599 0.0032748
431060 0.248028 0.00392675
431080 0.248635 0.00128973
431100 0.248173 -0.0085954
431120 0.248779 -0.00143626
431140 0.248034 0.000455171
431160 0.248447 0.00210288
431180 0.2486 0.000844189
431200 0.248402 -0.00486678
431220 0.248599 0.000106881
431240 0.248056 0.00651769
431260 0.248432 -0.00138731
431280 0.248144 -0.000567568
431300 0.248411 -0.000796328
431320 0.248112 -0.00108869
431340 0.248462 -0.00147442
431360 0.247694 -0.000924107
431380 0.248717 -0.00379039
431400 0.248751 0.000709367
431420 0.247901 0.00122808
431440 0.248823 -0.000355419
431460 0.247972 0.0023841
431480 0.248501 0.00527882
431500 0.248886 -0.00650447
431520 0.248379 -0.00699083
431540 0.248267 -0.000719719
431560 0.24893 -0.00120244
431580 0.248635 -0.00326963
431600 0.248474 0.00172441
431620 0.248799 0.000952207
431640 0.248466 0.00308033
431660 0.24834 -0.00128187
431680 0.248155 0.000596544
431700 0.248773 0.00157794
431720 0.248842 -0.0010519
431740 0.24844 0.00507824
431760 0.248741 -0.00140017
431780 0.248078 0.0026124
431800 0.247979 0.00480898
431820 0.248585 0.00337406
431840 0.248412 -0.00429499
431860 0.248123 0.00818851
431880 0.248437 0.00199182
431900 0.248417 0.000227219
431920 0.248421 0.00424245
431940 0.248406 -0.00184594
431960 0.248803 0.00123968
431980 0.248964 0.00615922
432000 0.248897 0.000607974
432020 0.248125 0.00464969
432040 0.248675 0.00395001
432060 0.247873 -0.00339371
432080 0.24853 0.00250563
432100 0.248603 -0.00235999
432120 0.248264 6.65647e-05
432140 0.248993 0.00637854
432160 0.248142 0.00381136
432180 0.248639 -0.00214944
432200 0.248582 -0.00412247
432220 0.248486 -0.010387
432240 0.2487 0.000489448
432260 0.248589 -0.00584635
432280 0.248741 -0.00225462
432300 0.248101 -0.00329499
432320 0.248463 -0.00216513
432340 0.248129 0.00519656
432360 0.247962 -0.00067832
432380 0.24831 0.00505636
432400 0.249029 0.00069924
432420 0.248483 -0.00435138
432440 0.248983 -0.00314127
432460 0.24881 -0.00734062
432480 0.248967 0.00150615
432500 0.248786 0.00126687
432520 0.248691 -0.000323532
432540 0.24841 0.000940102
432560 0.248587 -0.000422475
432580 0.248735 0.0024385
432600 0.249217 -0.00120664
432620 0.248999 -0.0011825
432640 0.248037 0.000834923
432660 0.248564 0.00504121
432680 0.248345 -0.00481056
432700 0.248798 0.00102998
432720 0.24815 0.000569241
432740 0.248677 0.00388403
432760 0.248239 -0.00369139
432780 0.248691 0.00884988
432800 0.248738 -0.0040539
432820 0.248493 -0.000633813
432840 0.24859 -0.0022366
432860 0.248254 0.00101329
432880 0.248596 0.00337243
432900 0.248599 -0.00172322
432920 0.248953 -0.00436656
432940 0.249106 -0.0030828
432960 0.248721 0.00266203
432980 0.248604 0.00540559
433000 0.248196 0.00273215
433020 0.248351 0.0033921
433040 0.248836 0.000780945
433060 0.249159 0.00194542
433080 0.248233 0.00666245
433100 0.249273 -0.00521363
433120 0.248771 0.000819127
433140 0.248298 -0.000625255
433160 0.248826 0.00133925
433180 0.248866 -0.000794784
433200 0.249265 0.00043588
433220 0.248778 0.000393406
433240 0.248935 0.00211557
433260 0.249217 0.000203084
433280 0.248135 -0.00126535
433300 0.2489 -0.00407493
433320 0.248712 0.00248621
433340 0.24869 -0.003811
433360 0.248462 0.00102812
433380 0.248789 0.0033228
433400 0.249125 -0.00705035
433420 0.249052 -0.00242305
433440 0.248975 -0.00371856
433460 0.249235 -0.0111518
433480 0.248829 0.000810864
433500 0.249007 -0.00102829
433520 0.248415 -7.36738e-05
433540 0.248482 0.00246997
433560 0.248197 0.00636211
433580 0.248824 -0.0016687
433600 0.248709 -0.00308334
433620 0.248704 -0.001563
433640 0.248455 0.00218962
433660 0.249415 -0.000968871
433680 0.248833 0.00212979
433700 0.248803 -0.00268565
433720 0.24878 -0.00456551
433740 0.249152 0.00155406
433760 0.248518 -0.00197719
433780 0.248597 0.00115036
433800 0.248372 0.000940185
433820 0.24855 -0.000150556
433840 0.248986 -0.00222664
433860 0.248269 -0.00294699
433880 0.2481 0.00244919
433900 0.248498 0.000461837
433920 0.248816 0.00871585
433940 0.248388 -0.00671725
433960 0.248909 -0.000528522
433980 0.249026 -0.00391694
434000 0.24835 0.0035378
434020 0.248639 -0.00526372
434040 0.248373 0.00103234
434060 0.248093 0.000195067
434080 0.248902 0.00298721
434100 0.248773 0.00433764
434120 0.249002 -0.0041449
434140 0.248977 0.00358867
434160 0.248092 -0.00173072
434180 0.249053 -0.00151263
434200 0.24879 0.000285281
434220 0.248915 -0.00395066
434240 0.2488 0.00223837
434260 0.24897 0.00238973
434280 0.248862 0.00672769
434300 0.248909 -0.00717758
434320 0.249308 -0.00105108
434340 0.248784 -0.00614819
434360 0.248855 -0.000993051
434380 0.24864 0.000768051
434400 0.24886 -0.00108259
434420 0.248925 0.00284254
434440 0.248706 -0.00170225
434460 0.248819 -0.000178423
434480 0.249138 -0.00112531
434500 0.248961 -0.00170203
434520 0.248954 0.00620578
434540 0.248637 -0.00211869
434560 0.248352 0.00959108
434580 0.249146 -0.00573677
434600 0.248966 -0.00102266
434620 0.24908 0.00320795
434640 0.248866 0.00210632
434660 0.248577 0.00274119
434680 0.248732 -0.00189351
434700 0.249051 0.000106984
434720 0.248998 -0.0011719
434740 0.249532 -0.00917573
434760 0.248819 -0.000235863
434780 0.248228 0.000681309
434800 0.248538 0.00317667
434820 0.248942 0.00450092
434840 0.248841 0.00319528
434860 0.248535 -0.00452832
434880 0.248779 0.0061317
434900 0.249184 0.00323681
434920 0.248739 0.000840153
434940 0.248746 0.0106503
434960 0.248866 0.0038601
434980 0.248517 -0.00159326
435000 0.248672 -0.00221371
435020 0.249246 -0.00338189
435040 0.248419 0.0044066
435060 0.248746 -0.00329387
435080 0.248521 0.00231591
435100 0.248719 0.00312893
435120 0.2492 0.000346289
435140 0.24845 0.00375832
435160 0.249095 -0.0044648
435180 0.249029 -0.00386954
435200 0.248296 -0.00238234
435220 0.248732 -0.00180971
435240 0.248515 0.0050381
435260 0.248924 0.00381002
435280 0.248589 0.00408394
435300 0.248252 -0.00305987
435320 0.248856 0.00217041
435340 0.249331 6.10768e-05
435360 0.248759 -0.00177673
435380 0.2495 -0.00128298
435400 0.248348 -0.00649428
435420 0.248824 -0.00542326
435440 0.248524 -0.0017423
435460 0.248817 0.00110086
435480 0.24876 -0.00213992
435500 0.247612 -0.00106667
435520 0.248425 0.0037195
435540 0.248739 0.000115581
435560 0.248529 -0.00182293
435580 0.248828 0.00318348
435600 0.249357 0.00309666
435620 0.248714 -0.00207056
435640 0.248816 -0.00322936
435660 0.248774 0.000773408
435680 0.248441 0.000248451
435700 0.2487 0.00219359
435720 0.248882 0.0054464
435740 0.248303 -0.000844598
435760 0.248754 0.00176696
435780 0.2483 0.00659465
435800 0.249234 0.00580736
435820 0.248964 -0.000464236
435840 0.249366 0.00413523
435860 0.248755 -0.00610783
435880 0.248834 -0.00509723
435900 0.248381 0.000958413
435920 0.248797 0.00284191
435940 0.249023 -0.00234597
435960 0.249038 0.00781087
435980 0.248834 0.00563441
