thread offset unicorr gausscorr
372 400 0.245017 -0.023256
372 420 0.243719 -0.0359978
372 440 0.248 -0.0270928
372 460 0.249382 0.0359185
372 480 0.243905 -0.0409585
372 500 0.244869 0.0957303
372 520 0.239352 -0.0847657
372 540 0.23897 0.00788056
372 560 0.247011 -0.0252132
372 580 0.246983 0.0675884
372 600 0.247276 -0.0444718
372 620 0.244474 0.0279402
372 640 0.241889 -0.0446106
372 660 0.247877 0.100888
372 680 0.247059 0.0739473
372 700 0.246758 -0.0557195
372 720 0.247647 -0.0667952
372 740 0.237126 0.130833
372 760 0.240466 -0.163132
372 780 0.246857 -0.144325
372 800 0.240898 -0.0665013
372 820 0.254236 -0.0182913
372 840 0.260936 0.0902484
372 860 0.259721 -0.0137049
372 880 0.259558 0.00610577
372 900 0.246728 -0.0795849
372 920 0.276477 -0.156825
372 940 0.253366 0.116988
372 960 0.237384 0.0530368
372 980 0.215219 -0.1584
373 20 0.231789 0.00336252
373 40 0.233801 0.0240321
373 60 0.230472 0.0281842
373 80 0.232926 0.0417463
373 100 0.232496 -0.0474324
373 120 0.234804 0.00738991
373 140 0.228801 -0.0063466
373 160 0.230648 -0.00577434
373 180 0.233164 0.00404219
373 200 0.22689 0.033528
373 220 0.23086 0.0385216
373 240 0.232308 -0.00163013
373 260 0.228224 -0.0054545
373 280 0.231215 -0.0012694
373 300 0.232289 -0.0365223
373 320 0.230998 -0.0185566
373 340 0.233994 0.0783377
373 360 0.236484 0.0243131
373 380 0.241137 0.0558332
373 400 0.238137 -0.072602
373 420 0.23757 0.0314072
373 440 0.237744 -0.0766179
373 460 0.235058 -0.00311554
373 480 0.231079 0.0211962
373 500 0.237182 0.0131832
373 520 0.23554 0.0622422
373 540 0.237423 -0.0360114
373 560 0.24286 0.0375022
373 580 0.235381 0.0245939
373 600 0.230056 0.0567128
373 620 0.218117 -0.0577947
373 640 0.232482 -0.00626908
373 660 0.233694 -0.0711266
373 680 0.227658 -0.0955729
373 700 0.235168 0.00650841
373 720 0.225445 -0.0659883
373 740 0.244149 -0.0158489
373 760 0.23983 0.00227993
373 780 0.248677 -0.0885118
373 800 0.260905 -0.0339237
373 820 0.265261 -0.0111452
373 840 0.251905 0.0976472
373 860 0.252919 -0.0768922
373 880 0.264456 0.0862276
373 900 0.256418 0.130555
373 920 0.259028 -0.163329
373 940 0.265189 0.0238355
373 960 0.249214 0.153629
373 980 0.242643 0.148619
374 20 0.250399 -0.00991432
374 40 0.247128 -0.0297415
374 60 0.250502 -0.0272751
374 80 0.247722 0.0274593
374 100 0.249216 -0.0219887
374 120 0.251427 -0.0636918
374 140 0.255067 -0.0237727
374 160 0.24948 0.0591076
374 180 0.247034 0.0725572
374 200 0.251664 -0.0110622
374 220 0.24618 -0.0425028
374 240 0.247186 0.0104881
374 260 0.248826 -0.0423426
374 280 0.251768 -0.000544714
374 300 0.249793 -0.020946
374 320 0.249218 -0.0218834
374 340 0.252068 0.0188512
374 360 0.251605 0.0408159
374 380 0.254066 -0.0213777
374 400 0.243774 0.0300112
374 420 0.24845 -0.027579
374 440 0.254333 0.0212301
374 460 0.249756 -0.00577577
374 480 0.250709 -0.00596379
374 500 0.247291 0.0121133
374 520 0.24944 0.0638715
374 540 0.251117 0.0574412
374 560 0.248052 -0.0287656
374 580 0.244786 0.00163621
374 600 0.246405 -0.00318849
374 620 0.243212 -0.0630686
374 640 0.238281 -0.0409014
374 660 0.243565 -0.0445283
374 680 0.260781 0.101171
374 700 0.25321 0.0481882
374 720 0.251736 0.0933487
374 740 0.250895 0.00492275
374 760 0.242044 0.00728923
374 780 0.255036 0.0305123
374 800 0.249569 0.101492
374 820 0.257418 -0.0701503
374 840 0.246925 -0.0536124
374 860 0.244536 -0.0739104
374 880 0.241207 -0.0102406
374 900 0.239612 -0.041884
374 920 0.226839 0.0475461
374 940 0.236298 -0.142474
374 960 0.200718 -0.0508873
374 980 0.175953 0.161194
375 20 0.256857 -0.00775089
375 40 0.262558 0.0301357
375 60 0.257159 0.0194028
375 80 0.258662 -0.0704937
375 100 0.262275 -0.00488073
375 120 0.25819 -0.0208889
375 140 0.256219 -0.0153763
375 160 0.254933 -0.0203368
375 180 0.258145 0.0129244
375 200 0.250063 -0.039306
375 220 0.257779 0.0245047
375 240 0.254552 -0.0221608
375 260 0.26099 0.029041
375 280 0.255348 -0.0111044
375 300 0.250881 0.0039178
375 320 0.261437 0.0858005
375 340 0.257056 0.0491205
375 360 0.255734 0.0398391
375 380 0.256114 -0.0379532
375 400 0.261077 -0.0518447
375 420 0.259012 -0.0652294
375 440 0.257988 0.0387497
375 460 0.258517 0.0659157
375 480 0.254595 -0.0961009
375 500 0.25975 0.0356236
375 520 0.252189 0.0432832
375 540 0.261619 -0.0754855
375 560 0.258049 0.00330388
375 580 0.265969 -0.053913
375 600 0.25753 -0.105581
375 620 0.261802 0.0108285
375 640 0.262537 -0.0747488
375 660 0.256488 -0.0242596
375 680 0.264358 -0.0614419
375 700 0.272837 0.149703
375 720 0.264254 -0.0219833
375 740 0.272495 -0.0604515
375 760 0.271646 0.1017
375 780 0.265864 -0.0476345
375 800 0.281044 -0.0167232
375 820 0.279083 0.0737909
375 840 0.289044 0.00547779
375 860 0.291988 -0.0281496
375 880 0.287083 0.0772154
375 900 0.275433 -0.137144
375 920 0.27454 -0.0430299
375 940 0.292882 0.0170932
375 960 0.290734 -0.0881083
375 980 0.341496 0.00358084
376 20 0.240966 -0.00961763
376 40 0.239713 -0.0219017
376 60 0.238737 -0.0595555
376 80 0.239441 -0.0208075
376 100 0.237209 -0.0538692
376 120 0.234425 0.0702614
376 140 0.230418 -0.027994
376 160 0.237607 0.00364014
376 180 0.243051 0.0327074
376 200 0.237673 -0.0227628
376 220 0.245072 -0.000627786
376 240 0.237322 0.012039
376 260 0.236203 -0.0533574
376 280 0.240988 -0.0181238
376 300 0.242056 0.0456506
376 320 0.234742 0.0771604
376 340 0.23792 -0.0409047
376 360 0.232205 0.00866511
376 380 0.239597 -0.00350879
376 400 0.233699 0.00168853
376 420 0.228024 -0.0228239
376 440 0.239561 0.0525304
376 460 0.239975 -0.0629237
376 480 0.23651 -0.0102001
376 500 0.245213 -0.00111241
376 520 0.238632 0.055749
376 540 0.245995 -0.0290167
376 560 0.243206 -0.0345186
376 580 0.24323 0.0141653
376 600 0.245559 -0.000345608
376 620 0.241557 -0.0386632
376 640 0.241107 -0.0324667
376 660 0.250059 -0.0718488
376 680 0.2387 0.0519545
376 700 0.239526 0.0324529
376 720 0.246403 -0.0286907
376 740 0.240499 -0.00763149
376 760 0.244684 0.0759511
376 780 0.243972 -0.026767
376 800 0.231856 0.0583392
376 820 0.244824 -0.0994906
376 840 0.246687 -0.19142
376 860 0.258734 0.0400412
376 880 0.253524 0.162759
376 900 0.247005 0.0220638
376 920 0.264207 0.0492246
376 940 0.284141 -0.152727
376 960 0.271155 -0.054793
376 980 0.261879 0.0672634
377 20 0.248805 0.0311004
377 40 0.250983 0.0316978
377 60 0.246535 -0.054316
377 80 0.247097 -0.0149355
377 100 0.249313 0.0321792
377 120 0.248488 -0.00481269
377 140 0.246985 0.0136463
377 160 0.248472 0.0622161
377 180 0.246626 -0.0273923
377 200 0.246194 0.00235274
377 220 0.245571 0.0126673
377 240 0.250084 0.0126554
377 260 0.246085 -0.0273097
377 280 0.244992 0.0196875
377 300 0.24417 -0.00471346
377 320 0.246272 -0.00119812
377 340 0.245334 -0.0683969
377 360 0.241201 0.0455665
377 380 0.23803 -0.0427189
377 400 0.247635 0.064611
377 420 0.24636 0.0336266
377 440 0.249837 0.00618321
377 460 0.241155 -0.0198203
377 480 0.253243 -0.0244765
377 500 0.24406 0.0267619
377 520 0.253019 0.0826043
377 540 0.251499 -0.0598515
377 560 0.248904 0.0592676
377 580 0.249796 0.011098
377 600 0.255978 -0.0119751
377 620 0.260839 -0.082556
377 640 0.264157 -0.0780556
377 660 0.262991 0.060842
377 680 0.255444 0.0598871
377 700 0.263204 -0.014458
377 720 0.262408 -0.0659798
377 740 0.258166 -0.0371111
377 760 0.252904 -0.0397363
377 780 0.257895 -0.0588989
377 800 0.261045 0.0548987
377 820 0.256756 -0.147568
377 840 0.255334 0.0438701
377 860 0.26387 -0.113614
377 880 0.251839 -0.0183853
377 900 0.255096 0.0866179
377 920 0.27399 0.108005
377 940 0.258968 -0.101469
377 960 0.283007 0.132273
377 980 0.27159 0.238346
378 20 0.256772 0.0562073
378 40 0.254652 0.0416941
378 60 0.254544 -0.0169854
378 80 0.254544 -0.022877
378 100 0.246721 -0.0378053
378 120 0.254805 -0.087712
378 140 0.256335 -0.0131586
378 160 0.258967 -0.0228818
378 180 0.261052 -0.0420871
378 200 0.251927 -0.00659702
378 220 0.257181 0.0179821
378 240 0.256558 0.0546212
378 260 0.250891 -0.0270849
378 280 0.254654 0.00887723
378 300 0.259225 0.043762
378 320 0.257999 -0.011969
378 340 0.261711 -0.0345904
378 360 0.255843 -0.0512541
378 380 0.252965 0.0265601
378 400 0.25175 -0.0289988
378 420 0.257182 0.0022448
378 440 0.258751 0.00318106
378 460 0.260076 0.000334993
378 480 0.257901 0.012545
378 500 0.255719 -0.0363905
378 520 0.257924 -0.0156761
378 540 0.255193 -0.00708915
378 560 0.24928 0.00164341
378 580 0.259563 -0.0106124
378 600 0.255731 0.00891671
378 620 0.250275 0.0531471
378 640 0.253347 0.026636
378 660 0.2543 -0.0390001
378 680 0.250794 0.06024
378 700 0.246122 0.104796
378 720 0.248082 -0.00468023
378 740 0.251531 -0.00790879
378 760 0.247679 0.134214
378 780 0.255299 -0.034906
378 800 0.245934 0.0078616
378 820 0.227499 -0.0973036
378 840 0.246478 -0.0432542
378 860 0.243387 -0.0129143
378 880 0.2785 0.0890338
378 900 0.26558 -0.116912
378 920 0.285003 0.114135
378 940 0.282846 -0.0766432
378 960 0.289128 -0.297625
378 980 0.220695 0.124698
379 20 0.253129 -0.0188528
379 40 0.25367 -0.0342565
379 60 0.257938 0.00259666
379 80 0.253709 0.00631339
379 100 0.255279 0.022121
379 120 0.251823 -0.0388179
379 140 0.254659 -0.0221288
379 160 0.249162 0.054053
379 180 0.250901 -0.009102
379 200 0.246806 0.0186873
379 220 0.254133 0.0219923
379 240 0.247412 0.0725491
379 260 0.248496 -0.0508346
379 280 0.245446 0.0131221
379 300 0.244371 0.0194673
379 320 0.246465 -0.0496845
379 340 0.239444 0.00139282
379 360 0.245245 -0.0321009
379 380 0.241082 -0.0596648
379 400 0.240522 0.0463853
379 420 0.24861 0.000601441
379 440 0.244492 0.0025676
379 460 0.255543 -0.0248302
379 480 0.255459 0.00816236
379 500 0.251146 -0.0561934
379 520 0.252752 -0.00577933
379 540 0.260322 -0.042315
379 560 0.268366 0.00873765
379 580 0.267221 0.0301431
379 600 0.265697 -0.0974926
379 620 0.268274 -0.0158134
379 640 0.276038 0.0404102
379 660 0.261802 -0.0274197
379 680 0.273426 0.0736441
379 700 0.270337 -0.0499989
379 720 0.269043 0.0722662
379 740 0.268507 0.0998368
379 760 0.273627 -0.0978597
379 780 0.266735 -0.111534
379 800 0.249461 0.0199008
379 820 0.26118 0.0403777
379 840 0.243063 -0.112098
379 860 0.230666 0.112037
379 880 0.231611 -0.133118
379 900 0.224175 -0.0386822
379 920 0.226241 -0.068454
379 940 0.248152 0.0637523
379 960 0.240888 0.0649382
379 980 0.226328 -0.104437
380 20 0.230852 0.0025855
380 40 0.230488 1.46805e-05
380 60 0.234297 0.001262
380 80 0.228311 0.0138275
380 100 0.232084 -0.000627298
380 120 0.235009 -0.000380701
380 140 0.230461 0.00277353
380 160 0.228824 -0.00333814
380 180 0.233118 -0.0130633
380 200 0.22894 0.0238986
380 220 0.232185 -0.0470894
380 240 0.227385 0.0331353
380 260 0.232221 -0.0336231
380 280 0.22997 -0.00302662
380 300 0.229588 0.0657862
380 320 0.227865 -0.0123153
380 340 0.237782 -0.0314245
380 360 0.232994 0.0318155
380 380 0.230966 0.0611054
380 400 0.23175 -0.0271006
380 420 0.232899 0.108781
380 440 0.228826 0.0226248
380 460 0.230606 -0.0219504
380 480 0.232012 -0.035233
380 500 0.233833 -0.00826849
380 520 0.233797 0.0543374
380 540 0.236243 -0.0593784
380 560 0.238619 -0.0493367
380 580 0.225164 -0.0568527
380 600 0.228908 0.0248737
380 620 0.232988 0.043913
380 640 0.229712 0.0141368
380 660 0.226773 0.0408245
380 680 0.233554 -0.00648599
380 700 0.232681 -0.110328
380 720 0.230316 -0.01068
380 740 0.234895 -0.0634827
380 760 0.234428 0.0853055
380 780 0.23152 0.0044437
380 800 0.239516 0.0726847
380 820 0.257709 0.0616252
380 840 0.230684 0.0404129
380 860 0.238078 0.0694686
380 880 0.243134 -0.0133235
380 900 0.246838 -0.0228309
380 920 0.254229 0.158793
380 940 0.257095 -0.0723237
380 960 0.234918 0.185268
380 980 0.213797 -0.0969537
381 20 0.249057 -0.024508
381 40 0.249132 0.00152015
381 60 0.250488 -0.0053615
381 80 0.254098 0.0145586
381 100 0.250729 0.0244886
381 120 0.250886 -0.0151893
381 140 0.246609 -0.0226351
381 160 0.245414 -0.0345193
381 180 0.248956 0.0460796
381 200 0.246869 -0.000947491
381 220 0.247427 -0.0035685
381 240 0.242031 0.0438776
381 260 0.24596 0.001533
381 280 0.241893 0.00840953
381 300 0.245844 0.028499
381 320 0.23909 0.0275213
381 340 0.246847 -0.00659993
381 360 0.24441 0.0717614
381 380 0.239789 -0.0957109
381 400 0.242214 0.0732098
381 420 0.247361 -0.0659872
381 440 0.251243 -0.00121611
381 460 0.255055 0.00140797
381 480 0.246306 -0.0136627
381 500 0.258127 0.0248267
381 520 0.252069 0.0231469
381 540 0.251384 0.0266607
381 560 0.258275 -0.0150611
381 580 0.256747 -0.132304
381 600 0.259646 -0.0183906
381 620 0.262749 -0.0423852
381 640 0.264806 -0.0290075
381 660 0.268748 0.0396752
381 680 0.266875 -0.0662182
381 700 0.26895 -0.0698974
381 720 0.266794 -0.109905
381 740 0.270285 -0.0208719
381 760 0.26385 -0.0194565
381 780 0.271742 -0.0210568
381 800 0.269545 0.0415865
381 820 0.270183 -0.0120576
381 840 0.263596 0.039543
381 860 0.257894 0.0293705
381 880 0.266311 0.00406654
381 900 0.260748 -0.0150779
381 920 0.2635 0.10415
381 940 0.20744 -0.034965
381 960 0.220301 0.166421
381 980 0.247129 -0.219561
382 20 0.24128 -0.0409879
382 40 0.24297 0.0205181
382 60 0.247821 0.0603778
382 80 0.242413 -0.00566779
382 100 0.245359 0.0165703
382 120 0.243583 0.0720632
382 140 0.243999 0.0153522
382 160 0.251969 -0.0564386
382 180 0.244116 0.0547912
382 200 0.239407 -0.0444815
382 220 0.241664 -0.0392439
382 240 0.247251 0.0942833
382 260 0.245676 -0.0253805
382 280 0.241109 0.00955182
382 300 0.244515 0.0273383
382 320 0.239572 -0.0315044
382 340 0.245096 -0.00136408
382 360 0.236262 -0.0737581
382 380 0.247665 0.0151371
382 400 0.24052 -0.0250869
382 420 0.242211 -0.0166182
382 440 0.233181 -0.0307141
382 460 0.236242 -0.0301541
382 480 0.244758 0.0159035
382 500 0.240663 0.0647776
382 520 0.238464 0.0149717
382 540 0.242419 -0.0428126
382 560 0.24269 -0.0309953
382 580 0.241898 0.00231728
382 600 0.233119 0.00949985
382 620 0.237583 0.0119903
382 640 0.240701 -0.0677587
382 660 0.240977 -0.0908916
382 680 0.249908 -0.0435392
382 700 0.240908 -0.0601753
382 720 0.23951 0.0574749
382 740 0.235671 -0.105205
382 760 0.234716 -0.049696
382 780 0.244766 0.0290762
382 800 0.237188 0.0779414
382 820 0.228507 -0.0418744
382 840 0.226314 0.0404588
382 860 0.227953 0.0662056
382 880 0.228994 0.0291715
382 900 0.229988 -0.106793
382 920 0.230375 0.0821702
382 940 0.220707 -0.249198
382 960 0.169792 0.0449772
382 980 0.19127 -0.413653
383 20 0.24187 -0.00420028
383 40 0.24447 -0.00974783
383 60 0.244223 -0.014585
383 80 0.244036 -0.0260595
383 100 0.236978 -0.007638
383 120 0.242892 -0.00758778
383 140 0.241558 0.0348347
383 160 0.249781 0.0627136
383 180 0.237118 0.0475291
383 200 0.243775 0.0101984
383 220 0.244267 0.0351926
383 240 0.246583 0.00851678
383 260 0.247787 -0.00290445
383 280 0.246551 -0.0796755
383 300 0.251427 -0.0155202
383 320 0.247819 0.0104044
383 340 0.245269 0.0434788
383 360 0.247902 0.0452122
383 380 0.245136 0.0103442
383 400 0.243842 -0.00566016
383 420 0.253306 0.0592533
383 440 0.246335 -0.0395968
383 460 0.244605 -0.073331
383 480 0.235082 -0.0673369
383 500 0.243946 0.0901111
383 520 0.247096 0.060683
383 540 0.24483 0.00457951
383 560 0.234081 0.0486613
383 580 0.241864 -0.0460461
383 600 0.235297 -0.0172307
383 620 0.240981 -0.0325963
383 640 0.230926 -0.0823774
383 660 0.241972 0.0525632
383 680 0.242746 -0.059983
383 700 0.244316 0.0708614
383 720 0.242041 -0.0156826
383 740 0.244573 0.116061
383 760 0.239562 0.0719051
383 780 0.245286 -0.0915927
383 800 0.240198 -0.0843565
383 820 0.259533 0.00243464
383 840 0.242176 0.0546139
383 860 0.241544 -0.000649736
383 880 0.246789 -0.0926921
383 900 0.247287 -0.0913499
383 920 0.244925 0.0242834
383 940 0.23625 -0.0405454
383 960 0.244314 -0.311296
383 980 0.271761 -0.110082
384 20 0.236387 -0.0108146
384 40 0.242367 0.0162114
384 60 0.241211 0.0521149
384 80 0.239458 -0.0877024
384 100 0.24297 -0.0593997
384 120 0.244674 0.00809697
384 140 0.245596 -0.0502765
384 160 0.243257 0.0203711
384 180 0.246783 0.0125567
384 200 0.23953 0.0228646
384 220 0.241277 -0.00237757
384 240 0.240929 -0.0127093
384 260 0.2465 -0.0149963
384 280 0.239922 0.00126971
384 300 0.250717 -0.00314551
384 320 0.241046 0.00566015
384 340 0.242122 -0.000166476
384 360 0.241282 0.0540919
384 380 0.241876 0.0521899
384 400 0.236414 -0.0506763
384 420 0.237057 -0.00416649
384 440 0.244194 0.0342203
384 460 0.238918 -0.0594084
384 480 0.243718 0.0306011
384 500 0.248308 0.0221279
384 520 0.238923 0.00465733
384 540 0.239116 0.0744609
384 560 0.247384 -0.083422
384 580 0.235101 0.0143332
384 600 0.249587 0.0163821
384 620 0.246088 0.0859118
384 640 0.248331 0.00187492
384 660 0.233273 0.031245
384 680 0.24278 -0.0602271
384 700 0.229792 -0.0486679
384 720 0.234736 0.0293445
384 740 0.233237 0.102424
384 760 0.239141 -0.0160103
384 780 0.241341 0.0897064
384 800 0.225004 0.041292
384 820 0.220521 -0.0363401
384 840 0.224418 -0.0156443
384 860 0.231531 -0.105237
384 880 0.217828 -0.0969204
384 900 0.214654 0.0451309
384 920 0.22334 0.0351845
384 940 0.236661 0.104464
384 960 0.259104 0.0714135
384 980 0.274365 0.673211
385 20 0.23637 0.00722101
385 40 0.232739 0.0208612
385 60 0.229543 -0.028795
385 80 0.233901 -0.0175061
385 100 0.24111 0.051921
385 120 0.234804 -0.00582622
385 140 0.240332 -0.0501825
385 160 0.2342 -0.0203759
385 180 0.232076 0.0457136
385 200 0.235966 -0.0282318
385 220 0.228455 0.00810313
385 240 0.234496 -0.0374307
385 260 0.232577 0.0159483
385 280 0.231765 0.0257255
385 300 0.235304 0.0515943
385 320 0.232479 0.0169717
385 340 0.234614 -0.0193243
385 360 0.235687 0.017531
385 380 0.231286 0.00893826
385 400 0.231722 0.0543835
385 420 0.232422 0.0174331
385 440 0.235722 0.0214668
385 460 0.229654 -0.0287907
385 480 0.226931 -0.0176944
385 500 0.227254 -0.0275088
385 520 0.235742 -0.00472076
385 540 0.234939 -0.0599909
385 560 0.238385 -0.00332833
385 580 0.241712 -0.0313394
385 600 0.234596 -0.0549016
385 620 0.233876 0.0141706
385 640 0.231747 -0.143805
385 660 0.231194 -0.020134
385 680 0.230985 0.0261929
385 700 0.236514 0.0212336
385 720 0.243075 0.0984805
385 740 0.238403 0.14801
385 760 0.236001 0.0222415
385 780 0.238269 0.0513601
385 800 0.2315 -0.107222
385 820 0.230145 0.0747564
385 840 0.225166 -0.0653812
385 860 0.210933 0.0497897
385 880 0.238741 -0.138755
385 900 0.212822 0.0087536
385 920 0.21447 -0.409567
385 940 0.226118 0.00131149
385 960 0.252528 0.022381
385 980 0.229057 -0.216402
386 20 0.238432 0.00706275
386 40 0.241585 -0.00198173
386 60 0.242198 0.00073484
386 80 0.242911 0.0369688
386 100 0.239022 0.049692
386 120 0.244325 -0.026505
386 140 0.239388 -0.0203168
386 160 0.239961 -0.0461987
386 180 0.241526 -0.0372722
386 200 0.237275 -0.0309701
386 220 0.248144 -0.0559391
386 240 0.241062 -0.00269509
386 260 0.244479 -0.0153959
386 280 0.244549 -0.0184973
386 300 0.244459 -0.0137392
386 320 0.245953 -0.0234151
386 340 0.247372 -0.0417029
386 360 0.245854 0.0559615
386 380 0.23447 0.0617191
386 400 0.239607 -0.0210143
386 420 0.234898 0.0907916
386 440 0.241281 -0.0634561
386 460 0.234871 0.0213677
386 480 0.238821 0.0292968
386 500 0.248562 0.0935877
386 520 0.248084 0.0625715
386 540 0.241198 -0.0248396
386 560 0.251351 0.0142766
386 580 0.252426 0.0110532
386 600 0.246002 -0.0823041
386 620 0.250799 0.00794403
386 640 0.236088 -0.0388431
386 660 0.237074 0.0762526
386 680 0.235517 0.00180419
386 700 0.2405 -0.0573079
386 720 0.231704 0.0347644
386 740 0.232264 -0.00226802
386 760 0.24267 0.0360024
386 780 0.224201 0.0771718
386 800 0.239849 -0.136118
386 820 0.235092 0.114617
386 840 0.248373 -0.0306828
386 860 0.237322 -0.156355
386 880 0.254328 -0.0959356
386 900 0.270293 -0.0224955
386 920 0.256995 0.19571
386 940 0.246705 0.0453374
386 960 0.233805 0.227995
386 980 0.270363 -0.243092
387 20 0.229655 -0.00839396
387 40 0.232164 0.0216745
387 60 0.229848 -0.0127629
387 80 0.233437 -0.00906757
387 100 0.233269 -0.0294219
387 120 0.224921 0.0543701
387 140 0.226386 -0.00926118
387 160 0.23005 0.0107545
387 180 0.226592 -0.0273636
387 200 0.224405 0.010914
387 220 0.225861 -0.0817309
387 240 0.234076 -0.0223714
387 260 0.222408 0.00618679
387 280 0.234735 -0.0555396
387 300 0.224944 -0.0199019
387 320 0.237793 -0.00593697
387 340 0.226505 -0.00428462
387 360 0.228019 -0.0303085
387 380 0.226312 -0.0797364
387 400 0.224288 0.0112584
387 420 0.225001 -0.04187
387 440 0.233743 -0.021967
387 460 0.225691 0.0767966
387 480 0.224648 -0.00776341
387 500 0.229484 0.0328612
387 520 0.2402 -0.0255596
387 540 0.237925 0.00638641
387 560 0.229778 0.00182322
387 580 0.239449 0.0505401
387 600 0.238743 -0.0081554
387 620 0.234366 0.100541
387 640 0.246614 -0.0754054
387 660 0.233575 0.096865
387 680 0.249484 -0.0100036
387 700 0.238068 -0.126541
387 720 0.243464 0.00448911
387 740 0.23592 -0.0354876
387 760 0.241096 -0.0654897
387 780 0.238647 -0.00788838
387 800 0.240062 -0.112805
387 820 0.24909 -0.0902883
387 840 0.252119 -0.136034
387 860 0.265806 -0.0244301
387 880 0.280497 0.0214882
387 900 0.239307 -0.0843425
387 920 0.225266 0.0100679
387 940 0.215895 0.0429775
387 960 0.27991 0.167256
387 980 0.275445 0.462515
388 20 0.253919 0.0318958
388 40 0.257476 0.0410214
388 60 0.24886 -0.0299072
388 80 0.256278 -0.0209566
388 100 0.251265 0.0053838
388 120 0.254524 -0.025696
388 140 0.25374 -0.0416561
388 160 0.255122 -0.0174162
388 180 0.246045 0.0125006
388 200 0.252822 0.0846251
388 220 0.254474 -0.0217352
388 240 0.258641 0.0348746
388 260 0.25534 0.0415129
388 280 0.257997 0.043444
388 300 0.253718 -0.00860049
388 320 0.256704 -0.0087964
388 340 0.255751 -0.0496675
388 360 0.259722 -0.0139221
388 380 0.254924 -0.0194011
388 400 0.260776 0.091535
388 420 0.255157 -0.0197451
388 440 0.257265 -0.00490065
388 460 0.258979 -0.019493
388 480 0.260625 -0.0590186
388 500 0.256369 -0.0377012
388 520 0.259537 0.0179735
388 540 0.245868 -0.00688663
388 560 0.254644 0.0764622
388 580 0.248792 0.0764652
388 600 0.251328 -0.0156672
388 620 0.247418 0.0408567
388 640 0.240939 0.050996
388 660 0.242874 0.0331959
388 680 0.253424 0.0438454
388 700 0.252369 -0.0222995
388 720 0.266497 -0.0564464
388 740 0.25927 -0.0796408
388 760 0.258208 -0.0522651
388 780 0.255672 -0.0653752
388 800 0.259683 0.0612262
388 820 0.269228 -0.064391
388 840 0.259368 -0.0313554
388 860 0.247378 0.0261265
388 880 0.265134 -0.0269651
388 900 0.269302 0.0696768
388 920 0.276511 0.0321802
388 940 0.279744 -0.153943
388 960 0.298834 0.0454306
388 980 0.301461 -0.160782
389 20 0.262115 0.00475209
389 40 0.263646 -0.00875786
389 60 0.259324 -0.0539029
389 80 0.262487 -0.00816325
389 100 0.250437 0.0107514
389 120 0.263093 -0.0141374
389 140 0.26374 0.0145119
389 160 0.264571 0.0151439
389 180 0.264728 0.00570009
389 200 0.266986 -0.00663736
389 220 0.264773 -0.00618657
389 240 0.258656 0.0259074
389 260 0.260422 0.00362562
389 280 0.261002 0.0377275
389 300 0.26013 -0.094608
389 320 0.259338 -0.0268908
389 340 0.26392 0.00172861
389 360 0.262588 -0.0107268
389 380 0.263055 -0.0219452
389 400 0.265059 -0.0164204
389 420 0.265657 -0.0228083
389 440 0.262303 -0.0141737
389 460 0.26174 0.0698887
389 480 0.262102 -0.0644616
389 500 0.263373 0.00862225
389 520 0.264949 -0.0434078
389 540 0.262504 -0.0379918
389 560 0.259279 -0.0517841
389 580 0.256855 -0.0337396
389 600 0.264889 -0.0978445
389 620 0.254614 0.00462223
389 640 0.257488 -0.0474583
389 660 0.272139 0.00979466
389 680 0.262547 0.0103055
389 700 0.274602 0.0733499
389 720 0.263656 -0.0262039
389 740 0.264465 0.0797384
389 760 0.260828 -0.0671974
389 780 0.264141 0.0312385
389 800 0.252473 0.0584181
389 820 0.274072 0.0279125
389 840 0.272082 -0.101555
389 860 0.294226 -0.0298516
389 880 0.274041 -0.0620469
389 900 0.284144 -0.153964
389 920 0.272876 -0.129112
389 940 0.277359 -0.0144865
389 960 0.245478 0.0256254
389 980 0.283219 0.00339778
390 20 0.248864 -0.0537487
390 40 0.252014 -0.007104
390 60 0.251986 0.0310103
390 80 0.256191 -0.000187097
390 100 0.249831 0.0265672
390 120 0.251801 0.0165398
390 140 0.247521 -0.0450167
390 160 0.250959 -0.0326563
390 180 0.247298 -0.00454255
390 200 0.254348 0.0100178
390 220 0.249565 0.00275471
390 240 0.249658 0.00648303
390 260 0.244753 0.0322149
390 280 0.252156 0.035442
390 300 0.250321 -0.00849541
390 320 0.250483 -0.0124457
390 340 0.250305 -0.00631553
390 360 0.257224 0.0118478
390 380 0.243073 -0.0128775
390 400 0.246999 0.0508042
390 420 0.255593 -0.00629543
390 440 0.250433 0.000385104
390 460 0.251221 0.0422185
390 480 0.246581 -0.0431046
390 500 0.247951 0.0147324
390 520 0.250756 -0.019905
390 540 0.265178 0.0196585
390 560 0.254017 0.000219399
390 580 0.250332 0.0099022
390 600 0.257171 -0.0325806
390 620 0.250644 0.0431637
390 640 0.248155 -0.0745813
390 660 0.249289 -0.0884826
390 680 0.240859 -0.00541678
390 700 0.248361 -0.0506174
390 720 0.254231 0.0913629
390 740 0.262496 0.0213726
390 760 0.259932 0.0353806
390 780 0.253319 -0.00878965
390 800 0.253738 0.00923206
390 820 0.252935 0.167982
390 840 0.263149 -0.0818183
390 860 0.255836 0.157355
390 880 0.239413 -0.0103281
390 900 0.246016 -0.12758
390 920 0.230629 0.165507
390 940 0.225404 -0.128406
